ds;aerolinea;yhat;yhat_lower;yhat_upper
2021-01-31;JetSMART Airlines;107304,1698644135;51864,62339059986;161362,0857781079
2021-02-28;JetSMART Airlines;103780,9651677132;48076,350208074946;163464,19592145708
2021-03-31;JetSMART Airlines;95893,96841400155;36710,74721057617;151627,98888075358
2021-04-30;JetSMART Airlines;77090,25851751686;19004,428248337623;138120,08022661967
2021-05-31;JetSMART Airlines;92890,15849342832;37830,696698686;150439,57104085456
2021-06-30;JetSMART Airlines;96527,13080572947;40699,15278530496;151367,9521316082
2021-07-31;JetSMART Airlines;121520,06670983134;67900,06062834318;176398,41930392326
2021-08-31;JetSMART Airlines;128389,32129035998;73132,89695313557;186024,82609911362
2021-09-30;JetSMART Airlines;128413,61485188069;71910,6034542158;181297,76748821212
2021-10-31;JetSMART Airlines;134239,79088219127;78657,04184386913;190779,2291342885
2021-11-30;JetSMART Airlines;134409,4049766311;77962,17820990646;188562,2858274918
2021-12-31;JetSMART Airlines;143909,13100128304;86957,25238824637;203379,80489438408
2022-01-31;JetSMART Airlines;158681,7580248371;105871,61168907197;217343,42339385452
2022-02-28;JetSMART Airlines;146095,39817391487;84926,52316633718;202850,2226989374
2022-03-31;JetSMART Airlines;145123,58757417067;90571,9108087782;198801,10704617517
2022-04-30;JetSMART Airlines;134655,22699876694;78957,74410491798;197049,48050878776
2022-05-31;JetSMART Airlines;144069,9665022121;86959,44375672686;197935,81002040778
2022-06-30;JetSMART Airlines;143652,80226071755;84129,79565363062;195026,28668244748
2022-07-31;JetSMART Airlines;177394,12226140522;119458,41358299373;233947,67483093758
2022-08-31;JetSMART Airlines;175930,24192687127;120384,08092718045;228149,9931046264
2022-09-30;JetSMART Airlines;173631,79918615916;116743,91971004529;231855,59966535275
2022-10-31;JetSMART Airlines;184606,00249059446;128989,40816016008;241755,0579998211
2022-11-30;JetSMART Airlines;189395,87761816155;129661,99345735773;248847,3269545741
2022-12-31;JetSMART Airlines;198852,80683592567;138166,62022270734;258194,69678927955
2023-01-31;JetSMART Airlines;209893,882405909;154160,42494842873;265023,4655802064
2023-02-28;JetSMART Airlines;188460,03543502733;130597,51505258221;242831,64763925172
2023-03-31;JetSMART Airlines;194599,5899380722;138487,8137218864;250211,6634020468
2023-04-30;JetSMART Airlines;192299,14607665184;137507,28594074646;247763,76291164648
2023-05-31;JetSMART Airlines;195154,03246372836;138784,06137997212;249832,1859793161
2023-06-30;JetSMART Airlines;190806,46332280958;134583,70740033014;247547,4354098151
2023-07-31;JetSMART Airlines;233225,58296197208;177315,9616628361;292215,18551582564
2023-08-31;JetSMART Airlines;223337,65527161967;165146,12102072852;278687,6077641841
2023-09-30;JetSMART Airlines;218918,56540020352;161807,34731238006;276568,5534595541
2023-10-31;JetSMART Airlines;235146,5186495174;179856,75777718442;288394,559957568
2023-11-30;JetSMART Airlines;244458,02464241334;189247,7389777353;301157,33487070724
2023-12-31;JetSMART Airlines;253702,62341210767;195801,92681705637;308897,44544137886
2024-01-31;JetSMART Airlines;260902,82721447016;202603,57849721008;314158,45880325936
2024-02-29;JetSMART Airlines;263590,93113738473;206695,3171072473;319417,7137828912
2024-03-31;JetSMART Airlines;249010,46177478987;194575,1517541544;305855,60908415954
2024-04-30;JetSMART Airlines;221731,8593111349;168255,1843400622;276546,84514138196
2024-05-31;JetSMART Airlines;243754,25873144614;186978,552916126;297207,3205403009
2024-06-30;JetSMART Airlines;251577,67130721002;195268,75098419376;307066,1971675811
2024-07-31;JetSMART Airlines;267771,2811082425;216470,26107603504;325300,90670970146
2024-08-31;JetSMART Airlines;282880,5601407703;228697,99894012857;339329,47773296846
2024-09-30;JetSMART Airlines;285432,07298895065;231083,165974991;341160,6037537045
2024-10-31;JetSMART Airlines;286225,52769907087;229177,08440131595;342917,26894354686
2024-11-30;JetSMART Airlines;281686,55151070503;224998,68407777935;339618,592553137
2024-12-31;JetSMART Airlines;291060,0888839379;237094,62148349258;345791,1869980823
2017-01-31;LATAM;614315,6542999255;463851,6137213679;756562,4744208014
2017-02-28;LATAM;668537,5609929935;509625,57727244345;829801,6394467611
2017-03-31;LATAM;629778,7285911741;470882,2249739208;771458,9819203599
2017-04-30;LATAM;549599,9615952179;380041,92533991975;701442,9482947845
2017-05-31;LATAM;504264,60788112774;342161,22457992815;663570,214486436
2017-06-30;LATAM;505231,43174999696;352450,43114263786;662643,1690291355
2017-07-31;LATAM;567511,1072340481;416078,48480254883;733084,7908292856
2017-08-31;LATAM;568259,5486813039;416583,2734409403;730134,9609068049
2017-09-30;LATAM;556978,0566219237;399608,422345744;709031,0357749374
2017-10-31;LATAM;559655,3273338448;411523,14321343816;718628,8739516136
2017-11-30;LATAM;546995,614629667;376283,3500454428;695771,4027585766
2017-12-31;LATAM;532473,4271306156;385255,88407751115;688606,958040987
2018-01-31;LATAM;552554,0058487778;391566,85013508913;709352,172894419
2018-02-28;LATAM;514210,7913334951;358133,721569691;661674,5050201963
2018-03-31;LATAM;508190,77746750263;359395,76039331284;673308,8872826883
2018-04-30;LATAM;448367,8303431674;304735,8160098014;610597,9377057848
2018-05-31;LATAM;426070,90110103996;272016,48230343993;571076,5057124137
2018-06-30;LATAM;408931,71254371665;244514,64693222332;560843,3751747257
2018-07-31;LATAM;478452,5811239663;324974,21017715835;634976,0213657236
2018-08-31;LATAM;452509,5075748004;297167,56153154897;615722,170426779
2018-09-30;LATAM;430328,87083725125;270034,6577621191;577653,5118101762
2018-10-31;LATAM;445222,9479732706;292735,9019447867;600088,3696642498
2018-11-30;LATAM;446869,29343087936;292371,498183483;604216,7042471683
2018-12-31;LATAM;456986,73052679974;298794,54727899923;600292,0767229093
2019-01-31;LATAM;489748,68988991075;327743,90776698885;639572,7049720046
2019-02-28;LATAM;359168,96183581953;204638,22369485532;515401,48523466993
2019-03-31;LATAM;387300,44766516436;239140,97270988778;546308,929594346
2019-04-30;LATAM;348051,15478909446;187015,55668965544;499813,7757132821
2019-05-31;LATAM;348206,28358554037;195786,3664067807;511515,0762812207
2019-06-30;LATAM;312372,3123934692;157932,73392790955;467519,50018600095
2019-07-31;LATAM;388771,9108520028;235362,02213721725;542246,4960036565
2019-08-31;LATAM;336051,38294107845;181516,2654025481;488160,9210168195
2019-09-30;LATAM;303744,4520388198;139504,3855104784;464072,7147122957
2019-10-31;LATAM;331418,656783149;187698,11653013423;482584,99167078745
2019-11-30;LATAM;347566,5909159327;196858,99515563977;504250,72207186464
2019-12-31;LATAM;381880,55087919673;225935,99098656297;541573,4662003509
2020-01-31;LATAM;425851,50248072145;275787,9240346307;581971,2079769487
2020-02-29;LATAM;408304,69557694456;246146,95105467748;559969,2371951246
2020-03-31;LATAM;338242,51170814096;187835,6371674607;496920,01434474165
2020-04-30;LATAM;237967,80735744827;88198,20160957298;401013,48837887915
2020-05-31;LATAM;169037,7237050498;30200,217877239065;318801,2948597645
2020-06-30;LATAM;187510,08377785882;33234,05323041987;344523,2151232892
2020-07-31;LATAM;242181,7362951226;84986,57830705863;394046,8105109151
2020-08-31;LATAM;269502,391554095;116446,14939398224;418810,3102278517
2020-09-30;LATAM;269875,3574737853;127555,77273907217;435695,538184263
2020-10-31;LATAM;260917,7504718753;115776,58854207979;414262,9332322465
2020-11-30;LATAM;234182,24246678557;82987,73977931809;390856,7517468338
2020-12-31;LATAM;194615,4230846384;32221,501505172422;344361,54758277675
2021-01-31;LATAM;200548,60551377165;45657,71335390589;359938,77097142674
2021-02-28;LATAM;254775,21787692586;97831,08251910411;408047,1806408632
2021-03-31;LATAM;216021,5953247228;61489,536294580204;368508,68735957396
2021-04-30;LATAM;139543,12961679004;-13628,518927517816;300003,36796196556
2021-05-31;LATAM;98031,41993317439;-61747,80528189482;250356,244836313
2021-06-30;LATAM;102703,54900573676;-55668,293655364156;258000,61654938848
2021-07-31;LATAM;168812,0398665644;15308,894934366801;318049,73450002965
2021-08-31;LATAM;173389,29727799623;22046,476135093566;327994,7871072529
2021-09-30;LATAM;165817,03518081445;5357,751092364167;314551,6734781784
2021-10-31;LATAM;172327,1756735848;11806,895468072662;311590,9213316597
2021-11-30;LATAM;163376,69178989105;-2752,0938151021064;318186,2112035586
2021-12-31;LATAM;152692,1602917111;-4541,81373991932;303948,91998581885
2022-01-31;LATAM;176610,3955537783;24246,654333868068;336102,0804354377
2022-02-28;LATAM;141733,45146441017;-5316,241117179769;297708,4741861678
2022-03-31;LATAM;139551,51383809024;-19567,174353334285;281756,8705257173
2022-04-30;LATAM;83442,83397886621;-73710,44708121558;252165,00299364846
2022-05-31;LATAM;64983,9906033693;-86494,00925664755;215438,64805436437
2022-06-30;LATAM;51559,0786912131;-104943,87123844396;210839,3448196794
2022-07-31;LATAM;124918,03447460884;-32813,59891814391;275164,65972564096
2022-08-31;LATAM;102813,41106908766;-43335,52174425325;270203,5383690921
2022-09-30;LATAM;84347,40350408314;-66795,9571202702;236976,53836686545
2022-10-31;LATAM;103079,93078549157;-42987,207081495675;266516,51512990164
2022-11-30;LATAM;108440,97443477387;-47696,316236282204;266536,0563323639
2022-12-31;LATAM;122396,93160141128;-30654,331098659382;288579,29045325774
2023-01-31;LATAM;158997,41103465634;2842,6433452477404;317411,83887641964
2023-02-28;LATAM;31884,733367166875;-121604,01272040082;186431,25447592486
2023-03-31;LATAM;63854,73967668847;-101874,84224470641;217218,86647678053
2023-04-30;LATAM;28320,14403994677;-133751,15187299243;188357,9441000138
2023-05-31;LATAM;32313,79331664939;-129084,28515125599;183702,93552618357
2023-06-30;LATAM;194,52037101775932;-143022,33735424094;156714,22834088773
2023-07-31;LATAM;80432,64035082854;-67761,78918753668;239857,6214976632
2023-08-31;LATAM;31550,63232025603;-124578,19362955735;185738,08832276054
2023-09-30;LATAM;2958,3980763987347;-145769,2965305517;158482,56011275065
2023-10-31;LATAM;34471,12270129309;-120446,47535043936;203906,71275369587
2023-11-30;LATAM;54333,75218126251;-105238,88878008527;206027,98639371523
2023-12-31;LATAM;92486,23067012173;-64594,22658365597;232486,67569533215
2024-01-31;LATAM;140295,7007965649;-20107,326465277638;294835,57664509816
2024-02-29;LATAM;126339,76226008806;-30463,904926973286;284580,21701816353
2024-03-31;LATAM;60116,0928526861;-99585,39488065135;214582,18435826874
2024-04-30;LATAM;-36443,92008340451;-186903,90270636827;107716,40624459246
2024-05-31;LATAM;-101535,5962949671;-260490,21690576305;49937,87263264838
2024-06-30;LATAM;-79348,64837598737;-247316,80864390061;78065,08506092755
2024-07-31;LATAM;-20839,47768534226;-169205,27114378285;133485,4493834747
2024-08-31;LATAM;10318,695747041766;-143811,9474415495;166883,236237847
2024-09-30;LATAM;14405,388931684301;-139455,6327030307;166118,3566539639
2024-10-31;LATAM;9283,601733508567;-138922,6161046412;171542,08286528796
2024-11-30;LATAM;-13739,822590034375;-162524,76279774462;127832,18031741449
2024-12-31;LATAM;-49470,82216844541;-213460,64539406225;99265,89098956357
2017-01-31;Sky Airline;28909,989357947707;10960,311635344544;45813,94934812952
2017-02-28;Sky Airline;28921,649345398062;8994,79387122795;46581,20171683956
2017-03-31;Sky Airline;25278,40503887967;8086,989307255491;44197,69095750262
2017-04-30;Sky Airline;19572,176555135582;110,57112198913559;36831,41861814395
2017-05-31;Sky Airline;17649,887869595506;-17,342570907575755;36617,85173032301
2017-06-30;Sky Airline;17963,094997420212;-485,9073064548658;36048,00491070673
2017-07-31;Sky Airline;24000,533420061125;6319,267896009143;41865,101485256266
2017-08-31;Sky Airline;22786,661715731007;3476,2648806186653;41568,23844069936
2017-09-30;Sky Airline;21977,383266314173;4555,692481573532;40331,54009175024
2017-10-31;Sky Airline;23817,84787085603;6789,7686569132475;42445,221133215295
2017-11-30;Sky Airline;23723,780614623156;5202,394137296011;40957,464047361405
2017-12-31;Sky Airline;27154,194444472818;8961,214210054806;43518,679744182504
2018-01-31;Sky Airline;30611,41163865904;12920,95631023445;49129,843662438136
2018-02-28;Sky Airline;27583,280747146637;8795,083574059448;45449,723629346925
2018-03-31;Sky Airline;25153,408847076054;6580,462884391729;44082,986192310535
2018-04-30;Sky Airline;19942,389063663246;2304,232292454903;38746,85236772909
2018-05-31;Sky Airline;19038,75815112775;-230,965101067037;37370,9146070377
2018-06-30;Sky Airline;18513,453959653205;-109,78022584129728;37011,32861790212
2018-07-31;Sky Airline;26030,648073544053;8833,213730907004;44789,903435977445
2018-08-31;Sky Airline;22139,62120738553;4355,142908057726;40976,363554998876
2018-09-30;Sky Airline;21116,840231920953;3145,4035303409814;38455,47907858639
2018-10-31;Sky Airline;24187,175138292445;4870,274745861851;43175,89756871732
2018-11-30;Sky Airline;24324,36420544762;7282,297635890121;43277,90394108571
2018-12-31;Sky Airline;28960,616224635956;11903,302433755842;48902,842268091474
2019-01-31;Sky Airline;32268,466915130542;15025,107049911236;50445,548151585885
2019-02-28;Sky Airline;26221,17115176405;8815,202255570292;44226,99738460716
2019-03-31;Sky Airline;25051,704736037278;6811,464605301089;43979,47811111991
2019-04-30;Sky Airline;20347,10890391291;2861,791124052444;39086,6077666818
2019-05-31;Sky Airline;20443,699712281534;1512,0865344155666;38947,1447341007
2019-06-30;Sky Airline;19066,320020806907;1055,3028398210986;37082,17730472053
2019-07-31;Sky Airline;28026,996738894755;9294,164687147173;46054,684107514986
2019-08-31;Sky Airline;21447,183675330183;1634,2885545502486;39590,4092993912
2019-09-30;Sky Airline;20270,153166186923;2296,81549061761;37841,06819979876
2019-10-31;Sky Airline;24589,736143092556;7347,678572664158;42888,37226714985
2019-11-30;Sky Airline;24957,54689881691;7466,607757384158;43786,46110931223
2019-12-31;Sky Airline;30775,419359450516;13154,68635435598;48454,96286185622
2020-01-31;Sky Airline;33879,70497279532;16735,882064437705;52048,834824824764
2020-02-29;Sky Airline;32082,893829070443;13146,165272933526;50103,397540684266
2020-03-31;Sky Airline;27274,2945749351;9426,746399856242;45717,60755782867
2020-04-30;Sky Airline;21085,515204300893;3763,2023156046594;39211,790410038826
2020-05-31;Sky Airline;18127,667126533663;-1249,1458484582254;35614,12046457634
2020-06-30;Sky Airline;19265,874039327682;-314,40987389284356;35990,123605750436
2020-07-31;Sky Airline;23788,4276278516;5217,578101877234;41308,84029599566
2020-08-31;Sky Airline;25237,671872105366;7203,588603785434;43596,08804652119
2020-09-30;Sky Airline;24700,905239196727;6799,625736783667;44194,33242461439
2020-10-31;Sky Airline;25332,95281918296;8431,671636623698;43111,56924114105
2020-11-30;Sky Airline;25008,771489069717;8073,246924174775;43075,44196904059
2020-12-31;Sky Airline;27211,173927659056;9600,832515011982;44585,395533822484
2021-01-31;Sky Airline;30763,847096380265;12559,83737193385;49385,3342632497
2021-02-28;Sky Airline;30776,277043616203;13848,358233187346;49584,51328637865
2021-03-31;Sky Airline;27133,885192601076;8741,5071988022;44807,49672277518
2021-04-30;Sky Airline;21428,621037230165;3018,0105593146986;37720,847084592155
2021-05-31;Sky Airline;19507,328824623168;805,1666004089625;37727,13315808507
2021-06-30;Sky Airline;19821,514518362015;901,4194606655097;38814,95303432387
2021-07-31;Sky Airline;25859,964125749397;7737,522143982206;43360,60173149474
2021-08-31;Sky Airline;24647,103605884062;6764,277557005679;43077,94390175187
2021-09-30;Sky Airline;23839,12812243701;7073,30836476212;42017,46983870499
2021-10-31;Sky Airline;25680,939125306213;7534,668904092395;43093,184552864346
2021-11-30;Sky Airline;25588,174835213467;7147,258746269633;42146,760931598044
2021-12-31;Sky Airline;29020,063987225632;9491,7918350789;45701,15494638003
2022-01-31;Sky Airline;32478,756503272343;14148,214938196526;51416,16595435739
2022-02-28;Sky Airline;29451,95816050082;11371,022078327247;48277,03434706825
2022-03-31;Sky Airline;27023,641647444107;8396,760083686782;45165,79932133977
2022-04-30;Sky Airline;21814,12707718623;3406,16568254852;40568,96452174284
2022-05-31;Sky Airline;20912,05155174024;3018,375723779627;38336,82917513424
2022-06-30;Sky Airline;20388,252573564023;3399,6698423615057;37459,05329235325
2022-07-31;Sky Airline;27907,002074843644;10663,16143195536;46658,594831123046
2022-08-31;Sky Airline;24017,530618970162;5592,809363931211;42393,708703372504
2022-09-30;Sky Airline;22996,25487880194;6808,757013196292;41675,328588814045
2022-10-31;Sky Airline;26068,14519500705;8657,81488377424;43011,96767148711
2022-11-30;Sky Airline;26206,839497822337;7165,706045743095;43664,20006618252
2022-12-31;Sky Airline;30844,64692684005;14280,110944578393;48241,02369099666
2023-01-31;Sky Airline;34154,053027132664;16082,808149552346;52589,97391164737
2023-02-28;Sky Airline;28108,162150062628;9981,593203117089;45827,02779403035
2023-03-31;Sky Airline;26940,251142573772;9401,109713779178;44015,68458268905
2023-04-30;Sky Airline;22237,160544233262;4516,8124401792675;39590,28618039726
2023-05-31;Sky Airline;22335,306760835352;3662,7189666152794;40518,27790995853
2023-06-30;Sky Airline;20959,432235455635;2462,936123343941;38983,621520749344
2023-07-31;Sky Airline;29921,664291841702;8960,385536012833;47161,75143819938
2023-08-31;Sky Airline;23343,394278322205;5889,687216530392;41979,36378908376
2023-09-30;Sky Airline;22167,857043417225;4554,035870988869;40871,72282932863
2023-10-31;Sky Airline;26488,983070386053;8039,329825605615;44488,537624547884
2023-11-30;Sky Airline;26858,2819437211;9097,445269926277;44868,26312748411
2023-12-31;Sky Airline;32677,69212589541;14561,301415868082;50890,79372604963
2024-01-31;Sky Airline;35783,51546074913;17718,444825891864;53434,89838198091
2024-02-29;Sky Airline;33988,03988733604;16455,47432767276;51359,36922278384
2024-03-31;Sky Airline;29180,86831179799;10660,987735475243;48079,47307278358
2024-04-30;Sky Airline;22993,47056563157;4769,930150385303;40910,89650518119
2024-05-31;Sky Airline;20036,883736960302;333,8952330528377;38326,792330910386
2024-06-30;Sky Airline;21176,31121339691;3907,871386530161;40623,952528788664
2024-07-31;Sky Airline;25699,941118447758;8013,137893048825;43502,80761416963
2024-08-31;Sky Airline;27150,26167921578;7499,696010017955;45617,72454859304
2024-09-30;Sky Airline;26614,53664295579;8112,545724093775;44548,627307639494
2024-10-31;Sky Airline;27247,505564461495;9843,158526880701;45275,13413619691
2024-11-30;Sky Airline;26924,215855196653;9876,969450214585;45102,076427528984
2024-12-31;Sky Airline;29127,539635311474;10897,83369847387;47244,010747363136
